"wdpaid","name","iso3","country","year1","year2","area_km1","area_km2","area_change_km","area_change_perc"
390081,"Grosser Lueckner zwischen Beckingen-Oppen und Losheim-Wahlen","DEU","Germany",2013,2014,0.615530549512969,5.02038613894035,4.40485558942738,715.619329197011
390082,"Grumbachtal","DEU","Germany",2013,2014,0.888013367500421,2.69855098462029,1.81053761711987,203.886302096574
390084,"Habach - Umgebung","DEU","Germany",2013,2014,0.844720512401885,3.07860673145108,2.2338862190492,264.45270195906
390086,"Halberg","DEU","Germany",2013,2014,0.199020146473406,0.605940737317598,0.406920590844192,204.462009527547
390087,"Hammelsberg bei Perl mit Hanecker und Atzbuesch bei Sehndorf","DEU","Germany",2013,2014,0.336738072748828,9.09304457227511,8.75630649952629,2600.33159542895
390088,"Hangard - Muenchwies","DEU","Germany",2013,2014,0.0224647402387305,4.11712218361162,4.09465744337289,18227.0411313881
390091,"Heesbach","DEU","Germany",2013,2014,0.421672165814553,0.284918898174865,-0.136753267639688,-32.431182023959
390094,"Hergottswies, Rundwies","DEU","Germany",2013,2014,0.469321953591436,0.0455837934082474,-0.423738160183189,-90.2873085182949
390096,"Hesswiese-Neuwies","DEU","Germany",2013,2014,0.0385782223135674,0.199317897635415,0.160739675321847,416.65910371748
390097,"Hinter den Waeldern","DEU","Germany",2013,2014,0.277468599020357,0.062689205514147,-0.21477939350621,-77.406738731705
390098,"Hoferkopf mit Villinger Park","DEU","Germany",2013,2014,2.23739492951588,0.289026100989331,-1.94836882852655,-87.0820257444729
390099,"Hohenberg","DEU","Germany",2013,2014,0.420110978593736,0.126034590928789,-0.294076387664947,-69.9996911885824
390101,"Honigsack - Heckenstueck (Teilbereich Gemeindewald Fechingen und Meerwald Buebingen)","DEU","Germany",2013,2014,0.00814650301239373,2.44959878038698,2.44145227737459,29969.328847731
390102,"Huettigweiler - Zeisweiler","DEU","Germany",2013,2014,0.242112170308103,0.566366608135564,0.324254437827461,133.927359956679
390103,"Ill- und Theeltal","DEU","Germany",2013,2014,0.186117267806829,1.0047905172732,0.818673249466369,439.869582824561
390104,"Illaue suedlich von Rassweiler","DEU","Germany",2013,2014,10.411176433529,0.186382125131985,-10.224794308397,-98.2097880453572
390105,"Illaue zwischen Muehlengrabenweg und Bundesbahn in Wemmetsweiler","DEU","Germany",2013,2014,4.85906395083934,0.205390849447571,-4.65367310139177,-95.773036709836
390106,"Illingen - ""Zu den Rechen""","DEU","Germany",2013,2014,3.2780353250317,0.257158097092283,-3.02087722793941,-92.1551151347096
390107,"Illingen - Wustweiler/Hirzweiler","DEU","Germany",2013,2014,0.233699586072237,4.33026407842198,4.09656449234974,1752.91901932744
390108,"Illingen - Bamsterwald","DEU","Germany",2013,2014,0.131138148587986,1.87816296444652,1.74702481585853,1332.20183041275
390109,"Illingen - Hirzweiler/Welschbach","DEU","Germany",2013,2014,4.20744563335994,3.04166587271585,-1.1657797606441,-27.707541872933
390110,"Illingen - Malzbach","DEU","Germany",2013,2014,0.524317524983865,0.761220400261319,0.236902875277454,45.1830930665048
390111,"Illingen - Schwarzenheller","DEU","Germany",2013,2014,0.990238193853916,0.650506515524584,-0.339731678329332,-34.3080766262032
390114,"In den Grundkaulen - In den Birkenstueckern (St. Nikolaus-Nassweiler)","DEU","Germany",2013,2014,0.100645607152287,0.0731722314175493,-0.027473375734738,-27.2971434244198
390115,"In der Meisbach","DEU","Germany",2013,2014,0.109155472273782,0.467870995878247,0.358715523604466,328.628071623146
390116,"Itzenplitz - Altsteigerhaus - Jungenwald","DEU","Germany",2013,2014,0.0293450155431205,4.51425866813587,4.48491365259275,15283.3916410863
390117,"Jungholz in der Buchenheck (Nassweiler)","DEU","Germany",2013,2014,0.0716812680829708,0.104687500123455,0.0330062320404837,46.0458260898497
390120,"Kaninchenberg","DEU","Germany",2013,2014,0.165488058302755,0.0849307423996567,-0.0805573159030986,-48.6786277688517
390121,"Kasbruch","DEU","Germany",2013,2014,0.071353389819416,2.52420253012371,2.45284914030429,3437.60702401394
390122,"Katzenellenbogen, Almeshofen und Muehlenberg","DEU","Germany",2013,2014,0.41788562124121,0.24975173815571,-0.168133883085499,-40.2344264887855
390123,"Kehlbach Hommes","DEU","Germany",2013,2014,1.71767359046229,0.235732328646512,-1.48194126181578,-86.2760695655181
390128,"Klingelfloss - Finkenrech","DEU","Germany",2013,2014,1.69086439878053,8.55446406897346,6.86359967019292,405.922537321326
390129,"Koellertaler Wald (Teilbereich Quierschied)","DEU","Germany",2013,2014,1.25568034945838,7.3510737981231,6.09539344866472,485.425566410582
390130,"Koellertaler Wald, Bietschieder Bachtal (Teilbereich Riegegelsberg)","DEU","Germany",2013,2014,2.52753866984984,5.23225819976111,2.70471952991126,107.010015798174
390131,"Koellertaler Wald mit Bietschieder- und Roedelbachtal (Teilbereich Heusweiler)","DEU","Germany",2013,2014,0.260405549572944,1.33972605621016,1.07932050663721,414.476768412677
390132,"Koellertaler Wald mit Bietschieder- und Roedelbachtal sowie Frohnwald","DEU","Germany",2013,2014,0.10905023213893,0.716526024201372,0.607475792062442,557.060521694732
390133,"Koellertaler Wald - Erweiterungsflaeche: Hilschbach und Roedelbachtal","DEU","Germany",2013,2014,0.498801238287964,0.0403625600406741,-0.45843867824729,-91.9080874419618
390134,"Koellertaler Wald - Erweiterungsflaeche: Lampennest","DEU","Germany",2013,2014,0.185611733748129,0.0329313020673877,-0.152680431680742,-82.2579632211858
390135,"Koellertaler Wald - Erweiterungsflaeche: Oberer Hilschbach","DEU","Germany",2013,2014,0.228275589770267,0.190934257465683,-0.0373413323045837,-16.358004963283
390137,"Kreuzberg","DEU","Germany",2013,2014,0.26562222091745,0.0203700755961247,-0.245252145321326,-92.3311854235059
390141,"Langgarten bei Wahlschied","DEU","Germany",2013,2014,0.493640857007723,0.260089303296399,-0.233551553711324,-47.3120387820067
390142,"Lichtenkopfwald, Steinerner Mann und Toter Krieger bei Frankenholz","DEU","Germany",2013,2014,2.28629759447813,3.46245770270002,1.17616010822189,51.4438763817339
390143,"Beckinger Saaraltarm","DEU","Germany",2013,2014,1.7239875173918,0.353362692798131,-1.37062482459366,-79.5031756765426
390144,"Loesterwald ̦stlich Wadrill","DEU","Germany",2013,2014,6.04651015951283,37.5744338013234,31.5279236418106,521.423479165225
390147,"LSG Blieskastel (alter Landkreis Homburg, Bereich XI)","DEU","Germany",2013,2014,0.325719544570833,7.42641351274426,7.10069396817343,2180.00242433388
390148,"LSG Blieskastel (alter Landkreis Homburg, Bereich XII)","DEU","Germany",2013,2014,0.749216961471584,3.91053893745914,3.16132197598756,421.950134414764
390149,"LSG Blieskastel (alter Landkreis Homburg, Bereich XIII)","DEU","Germany",2013,2014,0.605807832625226,4.00901374142775,3.40320590880252,561.763273025865
390150,"LSG Blieskastel (alter Landkreis Homburg; Bereich IV)","DEU","Germany",2013,2014,2.32292074188896,7.575234997274,5.25231425538504,226.108199073291
390155,"LSG Gersheim (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,0.0312376283645249,2.03047351109437,1.99923588272985,6400.0885707453
390156,"LSG Gersheim (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,0.206084772000523,0.266347257355716,0.0602624853551932,29.2416003231137
390157,"LSG Gersheim (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,0.0741626347843121,0.160172138448317,0.0860095036640045,115.974174750057
390158,"LSG Gersheim (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,0.650161944088801,0.456400182878462,-0.19376176121034,-29.8020766936607
390159,"LSG Gersheim (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,0.0216693378275014,2.52032486963558,2.49865553180808,11530.8347292317
390160,"LSG Gersheim (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,0.0326362098503188,0.224227604823776,0.191591394973458,587.051608787183
390167,"LSG in Gersheim (alter Landkreis Homburg; Bereich X)","DEU","Germany",2013,2014,1.60027053751884,0.51939769144169,-1.08087284607715,-67.5431322851824
390168,"LSG in Gersheim (alter Landkreis Homburg; Bereich XIII)","DEU","Germany",2013,2014,0.76068333346472,0.279643536220959,-0.481039797243761,-63.2378515581177
390169,"LSG in Gershein (alter Landkreis Homburg; Bereich XIV)","DEU","Germany",2013,2014,2.86266603516951,10.9273084242142,8.06464238904473,281.717891293149
390170,"LSG in Mandelbachtal (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,0.186062183819128,4.08221868883271,3.89615650501359,2094.00772636371
390171,"LSG in Mandelbachtal (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,1.0474218992124,14.6393276866097,13.5919057873973,1297.6533904454
390172,"LSG in Mandelbachtal (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,0.177100044473358,0.363820618456391,0.186720573983032,105.432256969942
390175,"LSG noerdlich Blieskastel (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,0.256621853284857,21.3937503112969,21.1371284580121,8236.6829587772
390187,"LSG suedlich Blieskastel (ehem. Landkreis St. Ingbert)","DEU","Germany",2013,2014,0.317412380350504,1.41532792959991,1.09791554924941,345.895628909317
390212,"Meisterswies/Geisberg","DEU","Germany",2013,2014,0.353312601991328,0.0603880909221405,-0.292924511069188,-82.9080280234038
390214,"Menschenhaus - Silbersandquelle","DEU","Germany",2013,2014,0.0696001298945343,11.7815314819046,11.71193135201,16827.4561696325
390215,"Merchtal","DEU","Germany",2013,2014,2.59619552459698,0.748784607233761,-1.84741091736322,-71.1583892607627
390216,"Merziger/Bachemer Kammerforst","DEU","Germany",2013,2014,0.329622251602107,21.0009045760433,20.6712823244412,6271.20354404772
390219,"Litermont bei Beckingen-Dueppenweiler","DEU","Germany",2013,2014,0.565472689390764,1.51155495282635,0.946082263435584,167.308215089023
390220,"Muehlenberg, Am Galgenberg","DEU","Germany",2013,2014,1.29691863370975,0.110793107134753,-1.186125526575,-91.4572044648756
390221,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Nonnweiler","DEU","Germany",2013,2014,0.916372362283216,12.6068484389666,11.6904760766834,1275.73424929093
390223,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Nonnweiler","DEU","Germany",2013,2014,5.22310761230579,16.5699555082853,11.3468478959796,217.243234070959
390224,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Nohfelden","DEU","Germany",2013,2014,7.35011323928251,27.330598356062,19.9804851167795,271.839146776601
390225,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Nohfelden","DEU","Germany",2013,2014,0.602744988538676,20.9260039497053,20.3232589611666,3371.78397956311
390226,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Nohfelden","DEU","Germany",2013,2014,32.218089437679,0.539115016877445,-31.6789744208016,-98.326669811007
390227,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Oberthal","DEU","Germany",2013,2014,3.21037597130388,6.31407778711967,3.10370181581579,96.6772067682536
390228,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Oberthal","DEU","Germany",2013,2014,11.508437385044,0.752088448041645,-10.7563489370023,-93.46489516449
390229,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Namborn","DEU","Germany",2013,2014,27.3283504945244,2.50278878607877,-24.8255617084456,-90.8417861276324
390230,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Namborn","DEU","Germany",2013,2014,33.8918412525286,0.503325650040852,-33.3885156024878,-98.5149061501541
390231,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Namborn","DEU","Germany",2013,2014,0.40519640352152,1.4013416475304,0.996145244008881,245.842568036509
390232,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Freisen","DEU","Germany",2013,2014,63.1925449050586,11.5323905008994,-51.6601544041592,-81.7503939456374
390233,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Freisen","DEU","Germany",2013,2014,0.23525615677293,2.75059534784704,2.51533919107411,1069.19165286795
390234,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Tholey","DEU","Germany",2013,2014,2.11398306170888,17.673926924876,15.5599438631671,736.048653606
390236,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Tholey","DEU","Germany",2013,2014,0.237938089671579,6.91188126896796,6.67394317929638,2804.9074397917
390237,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Tholey","DEU","Germany",2013,2014,0.539139184182801,0.238391084199435,-0.300748099983365,-55.7830164838091
390238,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Marpingen","DEU","Germany",2013,2014,1.99350879217685,5.74596500504595,3.7524562128691,188.233742815427
390239,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Marpingen","DEU","Germany",2013,2014,7.37541909794316,2.38809966490477,-4.98731943303839,-67.6208276005527
390240,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Gemeinde Marpingen","DEU","Germany",2013,2014,4.41795350444768,0.894182612130761,-3.52377089231692,-79.7602529942752
390241,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Stadt St. Wendel","DEU","Germany",2013,2014,2.50216737960343,2.78161108564961,0.279443706046175,11.1680660664062
390242,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Stadt St. Wendel","DEU","Germany",2013,2014,3.68683881585816,1.62782131693018,-2.05901749892798,-55.847776422217
390244,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Stadt St. Wendel","DEU","Germany",2013,2014,1.35161515873083,2.77406494745693,1.42244978872611,105.240739535786
390245,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Stadt St. Wendel","DEU","Germany",2013,2014,2.3873364993416,0.343658100096558,-2.04367839924504,-85.6049576508659
390246,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Stadt St. Wendel","DEU","Germany",2013,2014,1.47471914919771,21.3718454861788,19.8971263369811,1349.2146181058
390247,"Landschaftsschutzgebiet im Landkreis St. Wendel - in der Stadt St. Wendel","DEU","Germany",2013,2014,0.503630862299497,2.69857597734919,2.19494511504969,435.824187784666
390249,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schmelz","DEU","Germany",2013,2014,1.73663896248881,2.17089684276553,0.434257880276716,25.005651125918
390250,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schmelz","DEU","Germany",2013,2014,10.5237639342014,2.33609932012855,-8.18766461407287,-77.801675002074
390251,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schmelz","DEU","Germany",2013,2014,1.4022233403659,3.91029001269478,2.50806667232888,178.863566175873
390252,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schmelz","DEU","Germany",2013,2014,7.02160742095062,9.91753396455743,2.8959265436068,41.2430711373314
390253,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Schmelz (und Nalbach)","DEU","Germany",2013,2014,2.21668844307968,8.8874462395365,6.67075779645682,300.933485591193
390254,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Schmelz (und Lebach)","DEU","Germany",2013,2014,2.69675918696373,1.70918486119706,-0.987574325766675,-36.6207828470802
390255,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schmelz (und Lebach)","DEU","Germany",2013,2014,4.44944573865375,0.234240594651715,-4.21520514400204,-94.7355107037986
390257,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden (Schmelz und) Lebach","DEU","Germany",2013,2014,9.91475047823136,3.65527251223331,-6.25947796599805,-63.1329853407935
390258,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden (Schmelz und) Lebach","DEU","Germany",2013,2014,0.751976379731793,10.0251218169865,9.27314543725475,1233.16977596586
390259,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden (Nalbach und) Lebach","DEU","Germany",2013,2014,5.88979993274661,3.32849645049998,-2.56130348224662,-43.4871050204281
390260,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Saarwellingen (und Lebach)","DEU","Germany",2013,2014,9.78993611827811,4.20497508179949,-5.58496103647862,-57.0479824281113
390261,"{Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden (Saarwellingen und) Lebac","DEU","Germany",2013,2014,6.19869545165583,1.71738516260189,-4.48131028905394,-72.2944097512786
390262,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Rehlingen","DEU","Germany",2013,2014,5.05234094064346,4.31164447916476,-0.740696461478701,-14.6604607681992
390263,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Rehlingen","DEU","Germany",2013,2014,6.31110892522746,9.79234496613595,3.48123604090849,55.1604493307493
390264,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Rehlingen","DEU","Germany",2013,2014,1.05461474772536,5.88752266486534,4.83290791713997,458.26288012412
390265,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Rehlingen","DEU","Germany",2013,2014,0.40956409241757,1.72023483533027,1.3106707429127,320.016028547835
390266,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Wallerfangen [Rehlingen-Sie","DEU","Germany",2013,2014,0.233010370916209,0.318552052249396,0.0855416813331866,36.7115339101998
390267,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Rehlingen (und Wallerfange","DEU","Germany",2013,2014,1.0849594789022,6.1991713167211,5.1142118378189,471.373533967707
390268,"{Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden (Rehlingen und Wallerfang","DEU","Germany",2013,2014,1.82548211885961,0.869413634074174,-0.956068484785432,-52.3734784859298
390269,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Dillingen","DEU","Germany",2013,2014,3.86159565596739,1.82594754195503,-2.03564811401236,-52.7152062351903
390270,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Dillingen","DEU","Germany",2013,2014,3.91209936178548,2.86353772830319,-1.04856163348229,-26.8030419606655
390271,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Nalbach","DEU","Germany",2013,2014,0.0225268970897427,4.92047455673817,4.89794765964843,21742.6645140517
390272,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden (Saarwellingen und) Nalbac","DEU","Germany",2013,2014,1.51176496028917,2.41125750515736,0.89949254486819,59.4994968461323
390273,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Nalbach (und Lebach)","DEU","Germany",2013,2014,3.67982037491282,0.328769806071587,-3.35105056884124,-91.0656017801038
390274,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Saarwellingen (und Nalbach","DEU","Germany",2013,2014,0.135478068637448,4.14321289234975,4.0077348237123,2958.21667965859
390275,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Saarwellingen (und Lebach)","DEU","Germany",2013,2014,2.72287924537332,2.11526571013232,-0.607613535240996,-22.3151113393459
390276,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Saarwellingen (und Lebach)","DEU","Germany",2013,2014,0.182954095210841,6.93585156168623,6.75289746647539,3691.03378565709
390277,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Saarwellingen","DEU","Germany",2013,2014,1.67896630085356,4.66317267892042,2.98420637806686,177.74069536415
390278,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der (Stadt Saarlouis und der) Gemeinden","DEU","Germany",2013,2014,4.97307247333234,3.44758037242896,-1.52549210090338,-30.6750426237239
390279,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der (Stadt Saarlouis), sowie der Gemeind","DEU","Germany",2013,2014,0.261850818086964,0.509743362682885,0.247892544595921,94.6693794607865
390280,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden (Schwalbach und) Saarwelli","DEU","Germany",2013,2014,0.207615535057926,0.0932810074873927,-0.114334527570533,-55.0703142414815
390281,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Saarwellingen (und Schwalb","DEU","Germany",2013,2014,4.14257616261344,1.35301090025581,-2.78956526235763,-67.3389010329691
390282,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Wallerfangen","DEU","Germany",2013,2014,0.484065181468701,3.65414718187571,3.17008200040701,654.887424620931
390283,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Wallerfangen","DEU","Germany",2013,2014,11.4495617317911,0.40081800126732,-11.0487437305237,-96.4992721061593
390284,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden (Rehlingen und) Wallerfang","DEU","Germany",2013,2014,30.0904617427537,4.97150866795188,-25.1189530748018,-83.4781243622853
390285,"Landschaftsschutzgebiet im Landkreis Saarlouis - in der Gemeinde Wallerfangen","DEU","Germany",2013,2014,6.9125397299717,0.233916954196336,-6.67862277577536,-96.6160490451562
390286,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Wallerfangen (und Ueberher","DEU","Germany",2013,2014,0.373619627893327,2.65481681482453,2.2811971869312,610.566741312239
390287,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Saarlouis (und der Gemeinden S","DEU","Germany",2013,2014,10.0244554491921,1.39425614447676,-8.63019930471539,-86.0914525328244
390288,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Saarlouis, (sowie der Gemeinde","DEU","Germany",2013,2014,2.06459280764726,1.05561297087077,-1.00897983677649,-48.8706457292316
390289,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Saarlouis","DEU","Germany",2013,2014,2.14220328167702,0.28446433592799,-1.85773894574903,-86.7209457495884
390290,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Saarlouis","DEU","Germany",2013,2014,3.65633033617693,0.0343929532860727,-3.62193738289085,-99.059358697824
390291,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Saarlouis","DEU","Germany",2013,2014,1.64839069416157,0.0180247261403545,-1.63036596802121,-98.9065258494727
390292,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der (Gemeinden Wallerfangen und Ueberher","DEU","Germany",2013,2014,0.342952819271621,2.21335963339419,1.87040681412257,545.383128237586
390293,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Saarlouis (Wallerfangen)","DEU","Germany",2013,2014,1.26549222289071,0.337487261233439,-0.928004961657275,-73.3315420570085
390294,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Saarlouis","DEU","Germany",2013,2014,1.00517145903837,0.398171383118003,-0.607000075920368,-60.3877149975064
390295,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Saarlouis","DEU","Germany",2013,2014,8.55288148163961,0.615659517395424,-7.93722196424418,-92.8017298179911
390296,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Saarlouis","DEU","Germany",2013,2014,2.76526349995094,0.722153891782266,-2.04310960816868,-73.8848072961193
390297,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Stadt Saarlouis (und der Gemeinde Wa","DEU","Germany",2013,2014,3.65318603381974,2.72414208899532,-0.929043944824417,-25.4310603463306
390298,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der (Gemeinde Ueberherrn,) der Stadt Saa","DEU","Germany",2013,2014,8.88721650442016,0.260666282648838,-8.62655022177132,-97.0669524871011
390299,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der (Stadt Saarlouis und der) Gemeinden","DEU","Germany",2013,2014,6.9354316332974,1.47534898877361,-5.46008264452379,-78.7273659841101
390300,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schwalbach","DEU","Germany",2013,2014,1.70864966183635,1.29208048086809,-0.416569180968253,-24.380023024764
390301,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schwalbach, Ortsteil Ensdor","DEU","Germany",2013,2014,0.219291929677908,0.119025758655476,-0.100266171022432,-45.7226908303016
390302,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schwalbach, Ortsteil Griesb","DEU","Germany",2013,2014,0.867679610020564,0.078568720034959,-0.789110889985605,-90.9449618122181
390303,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Schwalbach (und Saarwellin","DEU","Germany",2013,2014,3.44770882722926,1.99179590498524,-1.45591292224403,-42.2284187906339
390305,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schwalbach","DEU","Germany",2013,2014,8.97228079746724,1.12627323774988,-7.84600755971736,-87.4471913755997
390306,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schwalbach","DEU","Germany",2013,2014,5.2334083251933,3.20906518991635,-2.02434313527695,-38.6811616730131
390307,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Schwalbach [Bous]","DEU","Germany",2013,2014,1.39454026724941,0.194747407395829,-1.19979285985358,-86.0350101055204
390308,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden (Wallerfangen und) Ueberhe","DEU","Germany",2013,2014,3.04805813468227,0.419923344750618,-2.62813478993165,-86.223250141704
390309,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Ueberherrn","DEU","Germany",2013,2014,0.329012061439388,3.89606079296958,3.5670487315302,1084.16959424672
390310,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Ueberherrn","DEU","Germany",2013,2014,2.40925265958711,0.260327853011638,-2.14892480657547,-89.1946636656924
390311,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Ueberherrn, (der Stadt Saar","DEU","Germany",2013,2014,4.95960799120081,6.4567220691689,1.49711407796809,30.1861373040817
390312,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Ueberherrn","DEU","Germany",2013,2014,4.20539494876185,1.83583593466912,-2.36955901409273,-56.3456950646306
390313,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinden Ueberherrn (und Wadgassen)","DEU","Germany",2013,2014,3.32868530595131,2.57626343923962,-0.752421866711691,-22.6041754492816
390314,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der (Stadt Saarlouis und) der Gemeinde W","DEU","Germany",2013,2014,2.63263321130643,0.207583602156566,-2.42504960914986,-92.1149820162926
390315,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der (Gemeinde Ueberherrn, der Stadt Saar","DEU","Germany",2013,2014,2.33546278422417,4.4490032913647,2.11354050714053,90.497717258322
390316,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Wadgassen, Ortsteil Werbeln","DEU","Germany",2013,2014,3.14420262481655,0.0540841329513869,-3.09011849186516,-98.2798776222464
390317,"Landschaftsschutzgebiet im Landkreis Saarlouis - im Bereich der Gemeinde Wadgassen, Ortsteil Werbeln","DEU","Germany",2013,2014,3.07612586326801,0.537880154464936,-2.53824570880307,-82.5143645490011
